"","yHat.sdefault","yHat.sauc1","yHat.sauc2","yHat.sauc3","yActual"
"146936",0,0,0,0,0
"146940",0,0,0,0,0
"146942",0,0,0,0,0
"146943",0,0,0,0,0
"146944",0,0,0,0,0
"146945",0,0,0,0,0
"146946",0,0,0,0,0
"146949",1,1,1,1,0
"146951",0,0,0,0,0
"146952",0,0,0,0,0
"146953",0,0,0,0,0
"146956",0,0,0,0,0
"146957",0,0,0,0,0
"146959",0,0,0,0,0
"146960",1,1,1,1,0
"146961",0,0,0,0,0
"146962",0,0,0,0,0
"146963",0,0,0,0,0
"146964",0,0,0,0,0
"146966",1,0,0,0,0
"146968",1,0,0,0,0
"146969",0,0,0,0,0
"146972",0,0,0,0,0
"146973",0,0,0,0,0
"146976",0,1,1,1,0
"146977",0,0,0,0,0
"146978",0,0,0,0,0
"146982",0,0,0,0,0
"146984",0,0,0,0,0
"146987",1,1,1,1,0
"146988",0,0,0,0,0
"146989",0,0,0,0,0
"146990",0,0,0,0,0
"146993",0,0,0,0,0
"146995",1,1,0,1,0
"146996",0,0,0,0,0
"146997",1,1,1,1,0
"146999",1,1,0,1,0
"147003",0,0,0,0,0
"147005",0,0,0,0,0
"147006",0,0,0,0,0
"147007",1,1,1,1,0
"147009",0,0,0,0,0
"147011",0,0,0,0,0
"147012",0,0,0,0,0
"147013",1,1,1,1,0
"147017",0,0,0,0,0
"147019",0,0,0,1,0
"147020",0,0,0,0,0
"147021",0,0,0,0,0
"147023",0,0,0,0,0
"147024",0,0,0,0,0
"147025",0,0,0,0,0
"147028",0,0,0,0,0
"147031",0,0,0,0,0
"147032",0,0,0,0,0
"147034",1,1,0,1,0
"147038",0,0,0,0,0
"147042",0,0,0,0,0
"147044",0,0,0,0,0
"147045",0,0,0,0,0
"147047",0,0,0,0,0
"147048",0,0,0,0,0
"147053",0,0,0,0,0
"147054",0,0,0,0,0
"147055",0,0,0,0,0
"147056",0,0,0,0,0
"147057",0,0,0,0,0
"147059",0,0,0,0,0
"147060",0,0,0,0,0
"147062",0,0,0,0,0
"147063",0,0,0,0,0
"147064",0,0,0,0,0
"147066",0,0,0,0,0
"147068",0,0,0,0,0
"147070",0,0,0,0,0
"147073",0,0,0,0,0
"147076",0,0,0,0,0
"147081",0,0,0,0,0
"147083",0,0,0,0,0
"147084",0,0,0,0,0
"147085",0,0,0,0,0
"147086",0,0,0,0,0
"147090",0,0,0,0,0
"147095",0,0,0,0,0
"147097",0,0,0,0,0
"147099",0,0,0,0,0
"147103",0,0,0,0,0
"147108",0,0,0,0,0
"147111",0,0,0,0,0
"147116",0,0,0,0,0
"147117",0,0,0,0,0
"147118",0,0,0,0,0
"147122",0,0,0,0,0
"147124",0,0,0,0,0
"147130",0,0,0,0,0
"147131",1,1,1,1,0
"147134",1,0,0,0,0
"147137",0,0,0,0,0
"147138",0,0,0,0,0
"147141",0,0,0,0,0
"147142",0,0,0,0,0
"147145",0,0,0,0,0
"147146",0,0,0,0,0
"147149",0,0,0,0,0
"147150",0,0,0,0,0
"147155",0,0,0,0,0
"147157",0,0,0,0,0
"147160",0,0,0,0,0
"147161",0,0,0,0,0
"147162",0,0,0,0,0
"147163",0,0,0,0,0
"147165",0,0,0,0,0
"147166",0,0,0,0,0
"147168",0,0,0,0,0
"147170",0,0,0,0,0
"147171",1,1,1,1,0
"147172",0,0,0,0,0
"147176",0,0,0,0,0
"147178",0,0,0,0,0
"147179",0,0,0,1,0
"147180",0,0,0,0,0
"147182",1,1,1,1,0
"147183",0,0,0,0,0
"147185",0,0,0,0,0
"147189",1,1,1,1,0
"147191",0,0,0,0,0
"147192",0,0,0,0,0
"147195",0,0,0,0,0
"147197",0,0,0,0,0
"147199",1,1,1,1,0
"147200",0,0,0,0,0
"147202",0,0,0,0,0
"147203",0,0,0,0,0
"147204",1,1,1,1,0
"147206",0,1,1,0,0
"147207",0,0,0,0,0
"147208",0,0,0,0,0
"147212",0,0,0,0,0
"147215",0,1,1,1,0
"147222",0,0,0,0,0
"147227",0,0,0,0,0
"147229",0,0,0,0,0
"147233",0,0,0,0,0
"147237",0,0,0,0,0
"147238",0,0,0,0,0
"147240",0,0,0,0,0
"147241",1,1,1,1,0
"147244",0,0,0,0,0
"147245",0,0,0,0,0
"147247",1,1,1,1,0
"147248",1,1,0,1,0
"147249",0,0,0,0,0
"147255",1,1,1,1,0
"147258",0,0,0,0,0
"147260",0,0,0,0,0
"147261",1,1,1,1,0
"147263",0,0,0,0,0
"147265",0,0,0,0,0
"147269",0,0,0,0,0
"147270",0,0,0,0,0
"147276",0,0,0,0,0
"147277",0,0,0,0,0
"147279",0,0,0,0,0
"147281",0,0,0,0,0
"147285",0,0,0,0,0
"147287",0,0,0,0,0
"147288",0,0,0,0,0
"147289",0,0,0,0,0
"147292",1,1,1,1,0
"147296",0,0,0,1,0
"147301",1,1,1,1,0
"147308",0,0,0,0,0
"147309",0,0,0,0,0
"147310",0,0,0,0,0
"147318",0,0,0,0,0
"147319",0,0,0,0,0
"147321",0,0,0,0,0
"147325",1,1,1,1,0
"147326",1,1,1,1,0
"147327",0,0,0,0,0
"147331",0,0,0,0,0
"147334",0,0,0,0,0
"147337",0,0,0,0,0
"147338",0,0,0,0,0
"147339",0,0,0,0,0
"147342",1,1,1,1,0
"147345",0,0,0,0,0
"147346",1,1,1,1,0
"147349",0,0,0,0,0
"147351",0,0,0,0,0
"147354",0,0,0,0,0
"147357",0,0,0,0,0
"147361",0,0,0,0,0
"147363",1,1,1,1,0
"147365",0,0,0,0,0
"147368",0,0,0,0,0
"147369",0,0,0,0,0
"147370",0,0,0,0,0
"147373",0,0,0,0,0
"147377",1,1,0,1,0
"147380",0,0,0,0,0
"147382",1,1,1,1,0
"147383",0,0,0,0,0
"147384",0,0,0,0,0
"147388",0,0,0,0,0
"147389",0,0,0,0,0
"147390",0,0,0,0,0
"147391",0,0,0,0,0
"147392",0,0,0,0,0
"147398",1,1,1,1,0
"147399",0,0,0,0,0
"147400",0,0,0,0,0
"147401",0,0,0,0,0
"147403",1,1,0,1,0
"147405",1,1,1,1,0
"147406",0,0,0,0,0
"147407",0,0,0,0,0
"147409",0,0,0,0,0
"147410",1,1,1,1,0
"147411",1,1,1,1,0
"147412",0,0,0,0,0
"147417",0,0,0,0,0
"147419",1,1,1,1,0
"147420",0,0,0,0,0
"147426",1,1,1,1,0
"147427",0,0,0,0,0
"147428",0,0,0,0,0
"147429",1,1,1,1,0
"147430",0,0,0,0,0
"147434",0,0,0,0,0
"147435",1,1,1,1,0
"147436",0,0,0,0,0
"147438",0,0,0,0,0
"147444",0,0,0,0,0
"147445",0,0,0,0,0
"147448",0,0,0,0,0
"147449",0,0,0,0,0
"147450",0,0,0,0,0
"147451",0,0,0,0,0
"147455",0,0,0,0,0
"147456",0,0,0,0,0
"147460",0,0,0,0,0
"147462",0,0,0,0,0
"147464",0,0,0,0,0
"147465",0,0,0,0,0
"147466",0,0,0,0,0
"147468",0,0,0,0,0
"147469",0,0,0,0,0
"147470",0,0,0,0,0
"147471",0,0,0,1,0
"147475",0,0,0,0,0
"147477",0,0,0,0,0
"147479",0,0,0,0,0
"147484",0,0,0,0,0
"147485",0,0,0,0,0
"147488",0,0,0,0,0
"147489",1,1,1,1,0
"147490",0,0,0,0,0
"147493",0,0,0,0,0
"147494",1,1,1,1,0
"147495",0,0,0,0,0
"147496",0,0,0,0,0
"147497",0,0,0,0,0
"147498",0,0,0,0,0
"147499",1,1,1,1,0
"147500",0,0,0,0,0
"147501",0,0,0,0,0
"147503",0,0,0,0,0
"147504",0,0,0,0,0
"147507",0,0,1,0,0
"147508",0,0,0,0,0
"147509",0,0,0,0,0
"147511",0,0,0,0,0
"147514",0,0,0,0,0
"147517",0,0,0,0,0
"147518",0,0,0,0,0
"147519",0,0,1,0,0
"147520",0,0,0,0,0
"147521",1,1,1,1,0
"147524",0,0,0,0,0
"147525",0,0,0,0,0
"147527",1,1,1,1,0
"147528",1,1,1,1,0
"147529",1,1,1,1,0
"147530",0,0,0,0,0
"147531",0,0,0,0,0
"147532",0,0,1,0,0
"147533",0,0,0,0,0
"147534",0,0,0,0,0
"147535",0,0,0,0,0
"147536",0,0,0,0,0
"147538",1,1,0,1,0
"147540",0,0,0,0,0
"147543",0,0,0,0,0
"147544",1,1,1,1,0
"147545",0,0,0,0,0
"147546",0,0,0,0,0
"147547",1,1,1,1,0
"147548",0,0,0,0,0
"147549",0,0,0,0,0
"147550",0,0,0,0,0
"147555",0,0,0,0,0
"147557",0,0,0,0,0
"147560",0,0,0,0,0
"147562",1,1,1,1,0
"147563",1,0,0,0,0
"147564",1,1,0,0,0
"147565",0,0,0,0,0
"147567",0,0,0,0,0
"147568",0,0,0,0,0
"147569",0,0,0,0,0
"147574",0,0,0,0,0
"147578",0,0,0,0,0
"147580",0,0,0,0,0
"147581",0,0,0,0,0
"147582",0,0,0,0,0
"147584",1,0,0,0,0
"147585",0,0,0,0,0
"147587",0,0,0,0,0
"147589",0,0,0,0,0
"147591",0,0,0,0,0
"147597",0,0,0,0,0
"147599",1,1,1,1,0
"147603",0,0,0,0,0
"147605",0,0,0,0,0
"147606",0,0,0,0,0
"147607",0,0,0,0,0
"147609",0,0,0,0,0
"147611",0,0,0,0,0
"147614",0,0,0,0,0
"147615",1,1,1,1,0
"147617",0,0,0,0,0
"147618",1,1,1,1,0
"147620",0,0,0,0,0
"147621",0,0,0,0,0
"147624",0,0,0,0,0
"147625",0,0,0,0,0
"147627",0,0,0,0,0
"147628",0,0,0,0,0
"147630",0,0,0,0,0
"147631",1,1,1,1,0
"147632",0,0,0,0,0
"147634",0,0,0,0,0
"147635",0,0,0,0,0
"147636",0,1,1,1,0
"147639",0,0,0,0,0
"147645",0,0,0,0,0
"147646",0,0,0,0,0
"147647",0,0,0,0,0
"147648",0,0,0,0,0
"147649",0,0,0,0,0
"147650",0,0,0,0,0
"147652",0,0,0,0,0
"147654",1,1,1,1,0
"147656",0,0,0,0,0
"147657",1,1,1,1,0
"147661",0,0,0,0,0
"147663",0,0,0,0,0
"147664",0,0,0,0,0
"147667",0,0,0,0,0
"147668",0,0,0,0,0
"147669",0,0,0,0,0
"147671",1,1,1,1,0
"147676",0,0,0,0,0
"147677",0,0,0,0,0
"147678",0,0,0,0,0
"147680",0,0,0,0,0
"147681",0,0,0,0,0
"147684",0,0,0,0,0
"147685",0,0,0,0,0
"147691",0,0,0,0,0
"147693",0,0,0,0,0
"147696",0,0,0,0,0
"147699",0,0,0,0,0
"147700",0,0,0,0,0
"147702",0,0,0,0,0
"147705",0,0,0,0,0
"147706",0,0,0,0,0
"147708",0,0,0,0,0
"147709",0,0,0,0,0
"147710",0,0,0,0,0
"147712",0,0,0,0,0
"147714",0,0,0,0,0
"147715",0,0,0,0,0
"147716",0,0,0,0,0
"147717",1,1,1,1,0
"147718",1,1,1,1,0
"147720",0,0,0,0,0
"147724",0,0,0,0,0
"147725",0,0,0,0,0
"147726",0,0,0,0,0
"147729",0,0,0,0,0
"147731",0,0,0,0,0
"147735",0,0,0,0,0
"147737",0,0,0,0,0
"147738",0,0,0,0,0
"147741",1,1,1,1,0
"147747",0,0,0,0,0
"147748",1,1,1,1,0
"147749",0,0,1,0,0
"147750",0,0,0,0,0
"147751",0,0,0,0,0
"147753",0,0,0,0,0
"147754",0,0,0,0,0
"147756",0,0,0,0,0
"147760",0,0,0,0,0
"147761",0,0,0,0,0
"147762",0,0,0,0,0
"147764",0,0,0,0,0
"147766",0,0,0,0,0
"147768",0,0,0,0,0
"147769",0,0,0,0,0
"147770",0,0,0,0,0
"147772",0,0,0,0,0
"147773",0,0,0,0,0
"147774",0,0,0,0,0
"147775",0,0,0,0,0
"147779",0,1,1,1,0
"147783",1,1,1,1,0
"147784",0,0,0,0,0
"147791",0,0,0,0,0
"147792",0,0,0,0,0
"147793",1,1,1,1,0
"147794",1,1,1,0,0
"147802",0,0,0,0,0
"147803",0,0,0,0,0
"147805",0,0,0,0,0
"147807",0,0,0,0,0
"147809",1,1,1,1,0
"147810",0,0,0,1,0
"147812",0,0,0,0,0
"147813",0,0,0,0,0
"147814",0,0,0,0,0
"147817",1,1,1,1,0
"147818",0,0,1,0,0
"147819",0,0,0,0,0
"147822",0,0,0,0,0
"147829",0,0,0,0,0
"147830",1,1,1,1,0
"147837",0,0,0,0,0
"147838",0,1,1,1,0
"147840",1,1,1,1,0
"147843",0,0,0,0,0
"147844",0,0,0,0,0
"147852",0,0,0,0,0
"147855",0,0,0,0,0
"147857",0,0,0,0,0
"147860",0,0,0,0,0
"147862",0,0,0,0,0
"147863",0,0,0,0,0
"147865",0,0,0,0,0
"147869",0,0,0,0,0
"147870",1,1,1,1,0
"147872",0,0,0,0,0
"147873",0,0,0,0,0
"147874",1,1,1,1,0
"147875",0,0,0,0,0
"147876",0,0,0,0,0
"147878",1,1,1,1,0
"147879",0,0,0,0,0
"147883",0,0,0,0,0
"147884",0,0,0,0,0
"147887",0,0,0,0,0
"147889",0,0,0,0,0
"147891",0,0,0,0,0
"147893",0,0,0,0,0
"147895",0,0,0,0,0
"147897",0,0,0,0,0
"147900",0,0,0,0,0
"147902",0,0,0,0,0
"147905",0,0,0,0,0
"147907",0,0,0,0,0
"147908",0,0,0,0,0
"147911",0,0,0,0,0
"147913",0,0,1,0,0
"147914",0,1,1,1,0
"147920",0,0,0,0,0
"147922",1,1,1,1,0
"147923",0,0,0,0,0
"147924",1,1,1,1,0
"147925",1,1,1,1,0
"147930",1,1,1,1,0
"147931",0,0,0,0,0
"147932",0,0,0,0,0
"147934",0,0,0,0,0
"147939",0,0,0,0,0
"147941",0,0,0,0,0
"147942",0,0,0,0,0
"147944",0,0,0,0,0
"147946",0,0,0,0,0
"147947",0,0,0,0,0
"147949",0,0,0,0,0
"147950",0,0,0,0,0
"147951",0,0,0,0,0
"147953",0,0,0,0,0
"147954",0,0,0,0,0
"147955",1,1,1,1,0
"147956",0,0,0,0,0
"147962",0,0,0,0,0
"147965",0,0,0,0,0
"147966",0,0,0,0,0
"147967",0,0,0,0,0
"147968",0,0,0,0,0
"147971",1,1,1,1,0
"147972",0,0,0,0,0
"147973",0,0,0,0,0
"147976",0,0,0,0,0
"147978",0,0,0,0,0
"147985",0,0,0,0,0
"147986",0,0,0,0,0
"147990",0,0,0,0,0
"147991",0,0,0,0,0
"147993",0,0,0,0,0
"147994",0,0,0,0,0
"147997",0,0,0,0,0
"148000",0,0,0,0,0
"148002",0,0,0,0,0
"148005",0,0,0,0,0
"148006",1,1,1,1,0
"148007",0,0,0,0,0
"148008",0,0,1,1,0
"148009",0,0,0,0,0
"148013",1,1,1,1,0
"148014",1,1,1,1,0
"148016",0,0,0,0,0
"148017",0,0,0,0,0
"148021",0,0,0,0,0
"148023",0,0,0,0,0
"148027",0,0,0,0,0
"148028",0,0,0,0,0
"148031",0,0,0,0,0
"148033",0,0,0,0,0
"148035",1,1,1,1,0
"148037",0,0,0,0,0
"148038",0,0,0,0,0
"148039",1,1,1,1,0
"148043",0,0,0,0,0
"148045",1,1,1,1,0
"148046",0,0,0,0,0
"148048",0,0,0,0,0
"148049",0,0,0,0,0
"148051",0,0,0,0,0
"148052",0,0,0,0,0
"148054",0,0,0,0,0
"148055",0,0,0,0,0
"148057",0,0,0,0,0
"148059",0,0,0,0,0
"148061",0,0,0,0,0
"148062",0,0,0,0,0
"148063",0,0,0,0,0
"148066",0,0,0,0,0
"148067",1,1,1,1,0
"148068",1,0,0,1,0
"148069",0,0,0,0,0
"148070",0,0,0,0,0
"148071",0,0,0,0,0
"148073",0,0,0,0,0
"148074",1,1,1,1,0
"148075",0,0,0,0,0
"148076",0,0,0,0,0
"148077",0,0,0,0,0
"148079",1,1,1,1,0
"148080",0,0,0,0,0
"148083",0,0,0,0,0
"148085",0,0,0,0,0
"148093",0,0,0,0,0
"148097",0,0,0,0,0
"148100",0,0,0,0,0
"148107",0,0,0,0,0
"148110",0,0,0,0,0
"148114",0,0,0,0,0
"148116",1,1,1,1,0
"148120",0,0,0,0,0
"148122",0,0,0,0,0
"148123",0,0,0,0,0
"148124",0,0,0,0,0
"148125",0,0,0,0,0
"148127",0,0,0,0,0
"148128",0,0,0,0,0
"148130",0,0,0,0,0
"148132",0,0,0,0,0
"148133",0,0,0,0,0
"148134",0,0,0,0,0
"148135",0,0,0,0,0
"148137",0,0,0,0,0
"148138",0,0,0,0,0
"148139",0,0,0,0,0
"148141",0,0,0,0,0
"148143",0,0,0,0,0
"148144",0,0,0,0,0
"148145",0,0,0,0,0
"148148",1,1,1,1,0
"148149",0,0,0,0,0
"148151",1,1,1,1,0
"148153",0,0,0,0,0
"148154",0,0,0,0,0
"148155",0,0,0,0,0
"148157",0,0,0,0,0
"148160",1,1,1,1,0
"148161",0,0,0,0,0
"148162",0,0,0,0,0
"148163",0,0,0,0,0
"148164",0,1,1,0,0
"148166",0,0,0,0,0
"148168",0,0,0,0,0
"148169",1,1,1,1,0
"148172",0,0,0,0,0
"148173",0,0,0,0,0
"148174",0,0,0,0,0
"148175",0,0,0,0,0
"148177",0,0,0,0,0
"148178",0,0,0,0,0
"148180",0,0,0,0,0
"148185",0,0,0,0,0
"148188",0,0,0,0,0
"148189",1,1,1,1,0
"148191",0,0,0,0,0
"148192",0,0,0,0,0
"148193",1,1,1,1,0
"148194",0,0,0,0,0
"148196",0,0,0,0,0
"148197",0,0,0,0,0
"148198",0,0,0,0,0
"148200",0,0,0,0,0
"148202",0,0,0,0,0
"148203",0,0,0,0,0
"148204",0,0,0,0,0
"148206",0,0,0,0,0
"148207",1,0,0,0,0
"148208",0,0,0,0,0
"148210",0,0,0,0,0
"148211",0,0,0,0,0
"148215",0,0,0,0,0
"148216",0,0,0,0,0
"148217",1,0,0,0,0
"148219",0,0,0,0,0
"148221",0,0,0,0,0
"148227",0,0,0,0,0
"148228",0,0,0,0,0
"148231",1,0,1,1,0
"148232",0,0,0,0,0
"148234",0,0,0,0,0
"148236",0,0,0,0,0
"148237",0,0,0,0,0
"148238",0,0,0,0,0
"148239",0,0,0,0,0
"148241",0,0,0,0,0
"148243",0,0,0,0,0
"148247",0,0,0,0,0
"148248",0,0,0,0,0
"148252",0,0,0,0,0
"148253",0,0,0,0,0
"148254",0,0,0,0,0
"148255",0,0,0,0,0
"148257",0,0,0,0,0
"148261",0,0,0,0,0
"148265",0,0,0,0,0
"148266",0,0,0,0,0
"148268",0,1,1,1,0
"148272",0,0,0,0,0
"148274",0,0,0,0,0
"148279",0,0,0,0,0
"148282",0,0,0,0,0
"148284",1,1,1,1,0
"148285",0,0,0,0,0
"148286",1,1,1,1,0
"148287",1,1,1,1,0
"148289",0,0,0,0,0
"148291",0,0,0,0,0
"148292",1,1,1,1,0
"148295",0,0,0,0,0
"148296",0,0,0,0,0
"148297",0,0,0,0,0
"148298",0,0,1,0,0
"148299",1,1,1,1,0
"148301",0,0,0,0,0
"148308",0,0,0,0,0
"148310",0,0,0,0,0
"148314",0,0,0,0,0
"148315",1,1,1,1,0
"148316",0,0,0,0,0
"148317",0,0,0,0,0
"148318",0,0,0,0,0
"148323",0,0,0,0,0
"148325",0,0,0,0,0
"148326",0,0,0,0,0
"148329",0,0,0,0,0
"148330",0,0,0,0,0
"148332",0,0,0,0,0
"148335",0,0,0,0,0
"148336",0,0,0,0,0
"148338",0,0,0,0,0
"148339",0,0,0,0,0
"148340",0,0,0,0,0
"148341",0,0,0,0,0
"148347",0,0,0,0,0
"148349",0,0,0,0,0
"148350",0,0,0,0,0
"148351",0,0,0,0,0
"148353",0,0,0,0,0
"148354",1,1,1,1,0
"148355",0,0,0,0,0
"148358",0,0,0,0,0
"148373",0,0,0,0,0
"148374",0,0,0,0,0
"148376",0,0,0,0,0
"148377",0,1,1,0,0
"148381",0,0,0,0,0
"148385",0,0,0,0,0
"148386",0,0,0,0,0
"148388",1,1,1,1,0
"148389",0,0,0,0,0
"148392",0,0,0,0,0
"148394",0,0,0,0,0
"148396",0,0,0,0,0
"148398",1,0,0,0,0
"148401",0,1,1,1,0
"148402",0,0,0,0,0
"148403",0,0,0,0,0
"148404",0,0,0,0,0
"148405",1,1,1,1,0
"148406",0,0,0,0,0
"148409",0,0,0,0,0
"148412",0,0,0,0,0
"148413",0,0,0,0,0
"148415",0,0,0,0,0
"148416",0,0,0,0,0
"148417",0,0,0,0,0
"148419",0,0,0,0,0
"148422",0,0,0,0,0
"148423",0,0,0,0,0
"148424",0,0,0,0,0
"148426",0,0,0,0,0
"148427",0,0,0,0,0
"148428",0,0,0,0,0
"148430",0,0,0,0,0
"148431",0,0,0,0,0
"148434",0,0,0,0,0
"148435",0,0,0,0,0
"148436",0,0,0,0,0
"148437",0,0,0,0,0
"148438",0,0,1,0,0
"148440",0,0,0,0,0
"148441",0,0,0,0,0
"148443",0,0,0,0,0
"148446",0,0,0,0,0
"148448",0,0,0,0,0
"148449",0,0,0,0,0
"148454",0,0,0,0,0
"148455",1,1,1,1,0
"148456",0,0,0,0,0
"148460",0,0,0,0,0
"148461",0,0,0,0,0
"148462",0,0,0,0,0
"148467",0,0,0,0,0
"148472",0,0,0,0,0
"148473",0,0,0,0,0
"148474",0,0,0,0,0
"148476",0,0,0,0,0
"148477",0,0,0,0,0
"148480",0,0,0,0,0
"148481",0,0,0,0,0
"148482",0,0,0,0,0
"148483",0,0,0,0,0
"148485",0,0,0,0,0
"148486",1,1,1,1,0
"148487",0,0,0,0,0
"148488",0,0,0,0,0
"148489",0,0,0,0,0
"148491",0,0,0,0,0
"148493",0,0,0,0,0
"148494",0,0,0,0,0
"148497",0,0,0,0,0
"148499",0,0,0,0,0
"148502",0,0,0,0,0
"148505",0,0,0,0,0
"148506",0,0,0,0,0
"148507",0,0,0,0,0
"148508",0,0,0,0,0
"148510",0,0,0,0,0
"148511",1,0,1,0,0
"148512",0,0,0,0,0
"148513",0,0,0,0,0
"148514",0,0,0,0,0
"148515",0,0,0,0,0
"148517",0,0,0,0,0
"148519",1,1,1,1,0
"148524",0,0,0,0,0
"148525",1,1,1,1,0
"148528",0,0,0,0,0
"148532",1,0,0,0,0
"148533",0,0,0,0,0
"148536",0,0,0,0,0
"148537",0,0,0,0,0
"148540",0,0,0,0,0
"148541",0,0,0,0,0
"148543",0,0,0,0,0
"148547",0,0,0,0,0
"148549",0,1,1,1,0
"148550",0,0,0,0,0
"148553",0,0,0,0,0
"148554",0,0,0,0,0
"148555",0,0,0,0,0
"148557",0,0,0,0,0
"148558",0,0,0,0,0
"148559",1,0,0,0,0
"148561",0,0,0,0,0
"148563",0,0,0,0,0
"148569",0,0,0,0,0
"148570",0,0,0,0,0
"148572",0,0,0,0,0
"148573",0,0,0,0,0
"148574",0,0,0,0,0
"148576",0,0,0,0,0
"148577",0,0,0,0,0
"148581",0,0,0,0,0
"148582",0,0,0,0,0
"148589",0,0,0,0,0
"148590",0,0,0,0,0
"148592",0,0,0,0,0
"148594",0,0,0,0,0
"148595",0,0,0,0,0
"148596",0,1,1,0,0
"148603",0,0,0,0,0
"148604",0,0,0,0,0
"148606",0,0,0,0,0
"148607",0,0,0,0,0
"148608",1,1,1,1,0
"148613",0,0,0,0,0
"148615",0,0,0,0,0
"148617",0,0,0,0,0
"148618",1,1,1,1,0
"148620",0,0,0,0,0
"148621",1,1,1,1,0
"148623",0,0,0,0,0
"148625",0,0,0,0,0
"148626",0,0,0,0,0
"148628",0,0,0,0,0
"148629",0,0,0,0,0
"148630",0,0,0,0,0
"148632",0,0,0,0,0
"148633",0,0,0,0,0
"148634",0,0,0,0,0
"148635",0,0,0,0,0
"148636",1,1,1,1,0
"148637",0,0,0,0,0
"148638",0,0,0,0,0
"148640",0,0,0,0,0
"148643",0,0,0,0,0
"148644",0,0,0,0,0
"148645",0,0,0,0,0
"148646",0,1,1,1,0
"148649",0,0,0,0,0
"148650",0,0,0,0,0
"148653",0,0,0,0,0
"148656",0,0,0,0,0
"148657",0,0,0,0,0
"148658",1,1,1,1,0
"148660",0,0,0,0,0
"148661",0,0,0,0,0
"148662",1,0,0,0,0
"148663",0,0,0,0,0
"148664",0,0,0,0,0
"148665",0,0,0,0,0
"148666",1,1,1,1,0
"148667",1,1,1,1,0
"148668",0,0,0,0,0
"148673",0,0,0,0,0
"148675",0,0,0,0,0
"148676",0,0,0,0,0
"148677",0,0,0,0,0
"148678",0,0,0,0,0
"148679",0,0,0,0,0
"148680",0,0,0,0,0
"148682",0,0,0,0,0
"148690",0,0,0,0,0
"148691",0,0,0,0,0
"148693",0,0,0,0,0
"148695",0,0,0,0,0
"148697",0,0,0,0,0
"148698",0,0,0,0,0
"148700",0,0,0,0,0
"148703",0,0,0,1,0
"148705",0,0,0,0,0
"148708",0,0,0,0,0
"148709",0,0,0,0,0
"148711",0,0,0,0,0
"148713",0,0,0,0,0
"148715",0,0,0,0,0
"148716",0,0,0,0,0
"148718",0,0,0,0,0
"148721",0,0,0,0,0
"148722",1,1,1,1,0
"148726",0,0,0,0,0
"148727",0,0,0,0,0
"148728",0,0,0,0,0
"148729",0,0,0,0,0
"148733",0,0,0,0,0
"148734",0,0,0,0,0
"148735",0,0,0,0,0
"148736",0,0,0,0,0
"148737",0,0,0,0,0
"148740",0,0,0,0,0
"148745",1,1,1,1,0
"148746",0,0,0,0,0
"148748",0,0,0,0,0
"148750",0,0,0,0,0
"148751",0,0,0,0,0
"148753",0,0,0,0,0
"148754",0,0,0,0,0
"148757",0,0,0,0,0
"148758",0,0,0,0,0
"148759",0,0,0,0,0
"148762",0,0,0,0,0
"148764",0,0,0,0,0
"148765",0,0,0,0,0
"148768",0,0,0,0,0
"148769",0,0,0,0,0
"148771",0,0,0,0,0
"148774",0,0,0,0,0
"148777",0,0,0,0,0
"148780",0,0,0,0,0
"148782",0,0,0,0,0
"148786",1,0,0,0,0
"148787",0,0,0,0,0
"148791",0,0,0,0,0
"148795",1,1,1,1,0
"148796",0,0,0,0,0
"148799",0,1,1,1,0
"148802",0,0,1,1,0
"148804",0,1,1,1,0
"148805",0,0,0,0,0
"148806",0,0,0,0,0
"148807",1,1,1,1,0
"148808",0,0,0,0,0
"148810",1,1,1,1,0
"148815",1,1,1,1,0
"148817",0,0,0,0,0
"148819",0,0,0,0,0
"148822",0,0,0,0,0
"148826",0,0,0,0,0
"148829",0,0,0,0,0
"148831",0,0,0,0,0
"148833",1,1,1,1,0
"148834",0,0,0,0,0
"148835",1,1,1,1,0
"148836",0,0,0,0,0
"148837",1,1,1,1,0
"148838",0,0,0,0,0
"148840",0,0,0,0,0
"148842",0,0,0,0,0
"148843",0,0,0,0,0
"148844",0,0,0,0,0
"148849",0,0,0,0,0
"148850",0,0,0,0,0
"148851",0,0,0,0,0
"148855",0,0,0,0,0
"148857",0,0,0,0,0
"148859",0,0,0,0,0
"148863",0,0,0,0,0
"148864",0,0,0,0,0
"148866",0,0,0,0,0
"148868",0,0,0,0,0
"148873",0,0,0,0,0
"148874",0,0,0,0,0
"148875",0,0,0,0,0
"148879",0,0,0,0,0
"148880",0,0,0,0,0
"148881",0,0,0,0,0
"148883",0,0,0,0,0
"148885",0,0,0,0,0
"148890",0,0,0,0,0
"148894",0,0,0,0,0
"148899",0,0,0,0,0
"148900",0,0,0,0,0
"148901",0,0,0,0,0
"148902",0,0,0,0,0
"148905",0,0,0,0,0
"148915",0,0,0,0,0
"148920",0,0,0,0,0
"148921",0,0,0,0,0
"148923",1,1,1,1,0
"148924",0,0,0,0,0
"148931",0,0,0,0,0
"148935",0,0,0,0,0
"148936",0,0,0,0,0
"148940",0,0,0,0,0
"148942",0,0,1,1,0
"148944",0,0,0,0,0
"148948",0,0,0,0,0
"148949",1,1,1,1,0
"148951",0,0,0,0,0
"148952",0,0,0,0,0
"148955",1,1,1,1,0
"148963",1,0,0,0,0
